,split,user_id,video_id,no_frames,file_path,duration
1277,train,diff,id10982_00C50DI8uZU_1,504,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10982_00C50DI8uZU_1.csv,16.8
1278,train,diff,id11247_71VFanxlm-A_2,322,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11247_71VFanxlm-A_2.csv,10.733333333333333
1279,train,diff,id10284_7yx9A0yzLYk_42,482,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10284_7yx9A0yzLYk_42.csv,16.066666666666666
1280,train,diff,id10941_cCu75pAu_2A_2,505,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10941_cCu75pAu_2A_2.csv,16.833333333333332
1281,train,diff,id10630_codgtqUEAbc_3,420,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10630_codgtqUEAbc_3.csv,14.0
1282,train,diff,id10708_Kl10xf8d8qw_16,742,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10708_Kl10xf8d8qw_16.csv,24.733333333333334
1283,train,diff,id10696_cjPSk9ZfevI_32,384,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10696_cjPSk9ZfevI_32.csv,12.8
1284,train,diff,id10477_2CJK2oGJ9XE_1,456,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10477_2CJK2oGJ9XE_1.csv,15.2
1285,train,diff,id11211_q7B6AX61lT0_1,790,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11211_q7B6AX61lT0_1.csv,26.333333333333332
1286,train,diff,id10958_fF5qt1bEgPo_13,325,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10958_fF5qt1bEgPo_13.csv,10.833333333333334
1287,train,diff,id10982_HYix__TaweM_24,299,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10982_HYix__TaweM_24.csv,9.966666666666667
1288,train,diff,id10995_TKTabvkbbbI_0,420,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10995_TKTabvkbbbI_0.csv,14.0
1289,train,diff,id11233_HJjQT6xYqcg_60,317,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11233_HJjQT6xYqcg_60.csv,10.566666666666666
1290,train,diff,id10925_ABf8WRyME5Q_8,344,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10925_ABf8WRyME5Q_8.csv,11.466666666666667
1291,train,diff,id10847_7ACSjPSJZmo_11,301,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10847_7ACSjPSJZmo_11.csv,10.033333333333333
1292,train,diff,id10567_zrBvuiVLW9U_1,365,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10567_zrBvuiVLW9U_1.csv,12.166666666666666
1293,train,diff,id10535_9v7nAzw5lXI_13,310,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10535_9v7nAzw5lXI_13.csv,10.333333333333334
1294,train,diff,id10536_4xTwniy2whY_2,338,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10536_4xTwniy2whY_2.csv,11.266666666666667
1295,train,diff,id11225_0q9ZMc67NhY_7,347,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11225_0q9ZMc67NhY_7.csv,11.566666666666666
1296,train,diff,id10888_zJn0HwsZkCU_9,344,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10888_zJn0HwsZkCU_9.csv,11.466666666666667
1297,train,diff,id10982_HYix__TaweM_30,418,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10982_HYix__TaweM_30.csv,13.933333333333334
1298,train,diff,id10574_BmgMGIVb1hI_2,302,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10574_BmgMGIVb1hI_2.csv,10.066666666666666
1299,train,diff,id10548_vTDBCv9P95M_15,624,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10548_vTDBCv9P95M_15.csv,20.8
1300,train,diff,id10900_unlQQFwayzo_3,354,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10900_unlQQFwayzo_3.csv,11.8
1301,train,diff,id10810_aJQDn_hg7Nw_2,386,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10810_aJQDn_hg7Nw_2.csv,12.866666666666667
1302,train,diff,id11095_KFAX6YkEN64_1,334,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11095_KFAX6YkEN64_1.csv,11.133333333333333
1303,train,diff,id10377_ALuwUaV6fM8_4,665,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10377_ALuwUaV6fM8_4.csv,22.166666666666668
1304,train,diff,id10887_NinsFm5bLb0_10,379,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10887_NinsFm5bLb0_10.csv,12.633333333333333
1305,train,diff,id10513_k_lsYB-a4YE_0,322,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10513_k_lsYB-a4YE_0.csv,10.733333333333333
1306,train,diff,id10930_kGEOjhIZ09w_0,388,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10930_kGEOjhIZ09w_0.csv,12.933333333333334
1307,train,diff,id10231_Cfz6KgPti3Y_1,433,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10231_Cfz6KgPti3Y_1.csv,14.433333333333334
1308,train,diff,id10856_1luQazgw6jo_1,384,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10856_1luQazgw6jo_1.csv,12.8
1309,train,diff,id10943_niqOkCJVjxc_4,779,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10943_niqOkCJVjxc_4.csv,25.966666666666665
1310,train,diff,id10387_m5-lh8k3Y4M_30,386,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10387_m5-lh8k3Y4M_30.csv,12.866666666666667
1311,train,diff,id11155_hUyfY9IkPz0_11,456,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11155_hUyfY9IkPz0_11.csv,15.2
1312,train,diff,id10460_EdOzPhxhJ3k_22,329,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10460_EdOzPhxhJ3k_22.csv,10.966666666666667
1313,train,diff,id10699_osKRJvoF-K8_13,329,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10699_osKRJvoF-K8_13.csv,10.966666666666667
1314,train,diff,id10933_zV3qLXhmSLQ_0,347,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10933_zV3qLXhmSLQ_0.csv,11.566666666666666
1315,train,diff,id10225_wnyMJdJEa10_7,337,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10225_wnyMJdJEa10_7.csv,11.233333333333333
1316,train,diff,id10637_HQkU71i8mlM_2,461,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10637_HQkU71i8mlM_2.csv,15.366666666666667
1317,train,diff,id10673_U7oo5nBGfLU_0,563,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10673_U7oo5nBGfLU_0.csv,18.766666666666666
1318,train,diff,id10349_jQglnsLZ3R0_3,791,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10349_jQglnsLZ3R0_3.csv,26.366666666666667
1319,train,diff,id11075_1CuLsYVSg-E_5,371,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11075_1CuLsYVSg-E_5.csv,12.366666666666667
1320,train,diff,id10692_TFsCw4LWdko_12,782,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10692_TFsCw4LWdko_12.csv,26.066666666666666
1321,train,diff,id10824_brvo0yrwV8k_2,400,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10824_brvo0yrwV8k_2.csv,13.333333333333334
1322,train,diff,id11009_krUzdIvsw4s_8,380,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11009_krUzdIvsw4s_8.csv,12.666666666666666
1323,train,diff,id10291_d2Lasybvo7s_4,524,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10291_d2Lasybvo7s_4.csv,17.466666666666665
1324,train,diff,id10348_L0y-9ignSgs_9,445,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10348_L0y-9ignSgs_9.csv,14.833333333333334
1325,train,diff,id11097_Z3yCd6-kN7Q_5,401,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11097_Z3yCd6-kN7Q_5.csv,13.366666666666667
1326,train,diff,id10236_Zel66VhvJvE_11,323,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10236_Zel66VhvJvE_11.csv,10.766666666666667
1327,train,diff,id10509_cgd_MuvZVrY_1,343,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10509_cgd_MuvZVrY_1.csv,11.433333333333334
1328,train,diff,id11096_XjmnPdCXVx8_2,666,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11096_XjmnPdCXVx8_2.csv,22.2
1329,train,diff,id10913_k4BbQt1Inas_9,304,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10913_k4BbQt1Inas_9.csv,10.133333333333333
1330,train,diff,id10300_2cAiIYHfon0_20,324,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10300_2cAiIYHfon0_20.csv,10.8
1331,train,diff,id11097_Z3yCd6-kN7Q_4,515,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11097_Z3yCd6-kN7Q_4.csv,17.166666666666668
1332,train,diff,id10423_jWWsJmK7z9c_6,1074,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10423_jWWsJmK7z9c_6.csv,35.8
1333,train,diff,id10655_hyUfye8vNI8_2,742,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10655_hyUfye8vNI8_2.csv,24.733333333333334
1334,train,diff,id10824_brvo0yrwV8k_3,907,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10824_brvo0yrwV8k_3.csv,30.233333333333334
1335,train,diff,id10989_NgdqtxlYiq0_8,310,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10989_NgdqtxlYiq0_8.csv,10.333333333333334
1336,train,diff,id10291_d2Lasybvo7s_5,937,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10291_d2Lasybvo7s_5.csv,31.233333333333334
1337,train,diff,id11211_wSJV1G7J6wQ_10,328,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11211_wSJV1G7J6wQ_10.csv,10.933333333333334
1338,train,diff,id10316_2haNggQJJMk_1,515,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10316_2haNggQJJMk_1.csv,17.166666666666668
1339,train,diff,id10673_U7oo5nBGfLU_1,602,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10673_U7oo5nBGfLU_1.csv,20.066666666666666
1340,train,diff,id10328_JjWCmA99brI_5,467,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10328_JjWCmA99brI_5.csv,15.566666666666666
1341,train,diff,id10387_m5-lh8k3Y4M_25,358,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10387_m5-lh8k3Y4M_25.csv,11.933333333333334
1342,train,diff,id10496_KayD_u3nFEw_3,326,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10496_KayD_u3nFEw_3.csv,10.866666666666667
1343,train,diff,id10943_niqOkCJVjxc_5,631,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10943_niqOkCJVjxc_5.csv,21.033333333333335
1344,train,diff,id11023_ME4IdW_T28c_1,536,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11023_ME4IdW_T28c_1.csv,17.866666666666667
1345,train,diff,id10887_QfELI4G0Fro_10,406,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10887_QfELI4G0Fro_10.csv,13.533333333333333
1346,train,diff,id10933_zV3qLXhmSLQ_1,544,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10933_zV3qLXhmSLQ_1.csv,18.133333333333333
1347,train,diff,id10905_XNovljrV5Xc_4,307,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10905_XNovljrV5Xc_4.csv,10.233333333333333
1348,train,diff,id10485_qsLjq_drbMg_2,367,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10485_qsLjq_drbMg_2.csv,12.233333333333333
1349,train,diff,id11233_HJjQT6xYqcg_49,328,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11233_HJjQT6xYqcg_49.csv,10.933333333333334
1350,train,diff,id10535_VPYPWEZ8iwc_0,308,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10535_VPYPWEZ8iwc_0.csv,10.266666666666667
1351,train,diff,id10843_fVBt87_h4oM_6,404,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10843_fVBt87_h4oM_6.csv,13.466666666666667
1352,train,diff,id10663__um-Q1jX5BM_10,337,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10663__um-Q1jX5BM_10.csv,11.233333333333333
1353,train,diff,id11065_XhaEuVtX4cg_3,779,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11065_XhaEuVtX4cg_3.csv,25.966666666666665
1354,train,diff,id10392_oseyuz-xNNQ_0,842,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10392_oseyuz-xNNQ_0.csv,28.066666666666666
1355,train,diff,id10967_dMcfbyrNDwE_4,526,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10967_dMcfbyrNDwE_4.csv,17.533333333333335
1356,train,diff,id10900_unlQQFwayzo_2,486,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10900_unlQQFwayzo_2.csv,16.2
1357,train,diff,id11098_UfIsKIYGfPQ_8,466,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11098_UfIsKIYGfPQ_8.csv,15.533333333333333
1358,train,diff,id10567_zrBvuiVLW9U_0,612,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10567_zrBvuiVLW9U_0.csv,20.4
1359,train,diff,id11222_i6YSVo-OP0M_1,530,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11222_i6YSVo-OP0M_1.csv,17.666666666666668
1360,train,diff,id11175_9jq2l0AMcNA_12,547,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11175_9jq2l0AMcNA_12.csv,18.233333333333334
1361,train,diff,id10982_HYix__TaweM_31,307,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10982_HYix__TaweM_31.csv,10.233333333333333
1362,train,diff,id10883_n7JBi6Sj4q4_7,482,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10883_n7JBi6Sj4q4_7.csv,16.066666666666666
1363,train,diff,id10285_bd0jqkNxNdU_0,877,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10285_bd0jqkNxNdU_0.csv,29.233333333333334
1364,train,diff,id10995_TKTabvkbbbI_1,584,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10995_TKTabvkbbbI_1.csv,19.466666666666665
1365,train,diff,id10982_HYix__TaweM_25,418,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10982_HYix__TaweM_25.csv,13.933333333333334
1366,train,diff,id10263_c3BejIvJgJQ_12,310,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10263_c3BejIvJgJQ_12.csv,10.333333333333334
1367,train,diff,id11008_REGSBWdZ9I0_16,365,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11008_REGSBWdZ9I0_16.csv,12.166666666666666
1368,train,diff,id10807_z5POm7W7vOc_16,316,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10807_z5POm7W7vOc_16.csv,10.533333333333333
1369,train,diff,id11222_i6YSVo-OP0M_26,404,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11222_i6YSVo-OP0M_26.csv,13.466666666666667
1370,train,diff,id11083_ltiC9NlMIDw_70,329,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11083_ltiC9NlMIDw_70.csv,10.966666666666667
1371,train,diff,id10854_bgg1JYscyq0_0,332,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10854_bgg1JYscyq0_0.csv,11.066666666666666
1372,train,diff,id10429_qKM9EwcfLsw_7,566,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10429_qKM9EwcfLsw_7.csv,18.866666666666667
1373,train,diff,id10313_fe7Ln62O9GU_20,383,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10313_fe7Ln62O9GU_20.csv,12.766666666666667
1374,train,diff,id10708_Kl10xf8d8qw_17,1117,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10708_Kl10xf8d8qw_17.csv,37.233333333333334
1375,train,diff,id10470_4dPZAlWNv1I_4,353,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10470_4dPZAlWNv1I_4.csv,11.766666666666667
1376,train,diff,id11247_71VFanxlm-A_3,330,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11247_71VFanxlm-A_3.csv,11.0
1377,train,diff,id10533_fl6XZ6-vmE0_1,504,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10533_fl6XZ6-vmE0_1.csv,16.8
1378,train,diff,id10757_8Z2g6wsmngo_0,395,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10757_8Z2g6wsmngo_0.csv,13.166666666666666
1379,train,diff,id10507_YgrzjvCnGSA_15,378,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10507_YgrzjvCnGSA_15.csv,12.6
1380,train,diff,id10941_cCu75pAu_2A_3,865,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10941_cCu75pAu_2A_3.csv,28.833333333333332
1381,train,diff,id10283_vaK4t1-WD4M_21,419,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10283_vaK4t1-WD4M_21.csv,13.966666666666667
1382,train,diff,id11083_KMGLj7Ql3ZY_0,317,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11083_KMGLj7Ql3ZY_0.csv,10.566666666666666
1383,train,diff,id10805_oHUUn6Ui8Is_26,833,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10805_oHUUn6Ui8Is_26.csv,27.766666666666666
1384,train,diff,id10787_p7BlaM6Du1U_1,324,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10787_p7BlaM6Du1U_1.csv,10.8
1385,train,diff,id10429_qKM9EwcfLsw_10,642,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10429_qKM9EwcfLsw_10.csv,21.4
1386,train,diff,id10499_maPGe4wglNg_9,678,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10499_maPGe4wglNg_9.csv,22.6
1387,train,diff,id10554__9CmhBcNe5Q_13,374,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10554__9CmhBcNe5Q_13.csv,12.466666666666667
1388,train,diff,id11212_KxKNMZ1tCSw_1,452,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11212_KxKNMZ1tCSw_1.csv,15.066666666666666
1389,train,diff,id11199_tvfx-OlFisE_16,304,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11199_tvfx-OlFisE_16.csv,10.133333333333333
1390,train,diff,id10557_tswc1vx5chY_0,676,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10557_tswc1vx5chY_0.csv,22.533333333333335
1391,train,diff,id10564_s6Mr6ANzcQQ_6,313,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10564_s6Mr6ANzcQQ_6.csv,10.433333333333334
1392,train,diff,id10851_uIYu5ylT8_E_0,640,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10851_uIYu5ylT8_E_0.csv,21.333333333333332
1393,train,diff,id10350_TRTiPm9s4dc_2,725,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10350_TRTiPm9s4dc_2.csv,24.166666666666668
1394,train,diff,id10539_z-7C6WRL46c_27,304,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10539_z-7C6WRL46c_27.csv,10.133333333333333
1395,train,diff,id11020_snIxhdObZXo_0,568,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11020_snIxhdObZXo_0.csv,18.933333333333334
1396,train,diff,id10787__cWY5jrhnrc_16,334,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10787__cWY5jrhnrc_16.csv,11.133333333333333
1397,train,diff,id10438__ekq35AoznM_4,702,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10438__ekq35AoznM_4.csv,23.4
1398,train,diff,id11108_gLQaUmMJEvQ_14,307,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11108_gLQaUmMJEvQ_14.csv,10.233333333333333
1399,train,diff,id10919_0-Lu3WGSfaU_4,374,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10919_0-Lu3WGSfaU_4.csv,12.466666666666667
1400,train,diff,id10892_P1uwrb8YZaw_0,412,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10892_P1uwrb8YZaw_0.csv,13.733333333333333
1401,train,diff,id10942_ObvIB1teaa0_17,656,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10942_ObvIB1teaa0_17.csv,21.866666666666667
1402,train,diff,id11101_ZuitJNFgFHc_15,391,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11101_ZuitJNFgFHc_15.csv,13.033333333333333
1403,train,diff,id11052_jg7RWPOCBR0_1,360,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11052_jg7RWPOCBR0_1.csv,12.0
1404,train,diff,id10313_fe7Ln62O9GU_7,530,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10313_fe7Ln62O9GU_7.csv,17.666666666666668
1405,train,diff,id10467_RrdAF8EuqVQ_1,329,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10467_RrdAF8EuqVQ_1.csv,10.966666666666667
1406,train,diff,id10738_RCDZvH3qFkQ_0,428,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10738_RCDZvH3qFkQ_0.csv,14.266666666666667
1407,train,diff,id10320_S6Gd6tDl_Dw_7,408,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10320_S6Gd6tDl_Dw_7.csv,13.6
1408,train,diff,id10917_ChJ5k97QI5g_8,312,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10917_ChJ5k97QI5g_8.csv,10.4
1409,train,diff,id10253_4kC7nIrvA3M_10,485,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10253_4kC7nIrvA3M_10.csv,16.166666666666668
1410,train,diff,id11119_dhzB98HeToU_5,389,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11119_dhzB98HeToU_5.csv,12.966666666666667
1411,train,diff,id10883_H4nXd3zgK1Y_13,367,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10883_H4nXd3zgK1Y_13.csv,12.233333333333333
1412,train,diff,id10662__BUSj8NIOmw_7,524,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10662__BUSj8NIOmw_7.csv,17.466666666666665
1413,train,diff,id10345_FDfJLMr1-_o_2,377,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10345_FDfJLMr1-_o_2.csv,12.566666666666666
1414,train,diff,id10783_Y52qYuw1pFg_3,448,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10783_Y52qYuw1pFg_3.csv,14.933333333333334
1415,train,diff,id10720_7jeLBBl9t2Q_5,299,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10720_7jeLBBl9t2Q_5.csv,9.966666666666667
1416,train,diff,id10720_c3NNibFk058_2,346,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10720_c3NNibFk058_2.csv,11.533333333333333
1417,train,diff,id11162_u6w0z3xeW5k_4,874,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11162_u6w0z3xeW5k_4.csv,29.133333333333333
1418,train,diff,id11250_1BmQvhvvrhY_0,460,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11250_1BmQvhvvrhY_0.csv,15.333333333333334
1419,train,diff,id10868_OW2qKgfIhA0_1,376,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10868_OW2qKgfIhA0_1.csv,12.533333333333333
1420,train,diff,id10355__5lYnbpHJjs_11,403,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10355__5lYnbpHJjs_11.csv,13.433333333333334
1421,train,diff,id11151_kPo1JPCa2ws_4,404,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11151_kPo1JPCa2ws_4.csv,13.466666666666667
1422,train,diff,id11185_9O_RaQFYV-Q_2,935,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11185_9O_RaQFYV-Q_2.csv,31.166666666666668
1423,train,diff,id10711_ChEn0EhbZ74_11,342,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10711_ChEn0EhbZ74_11.csv,11.4
1424,train,diff,id10786_bW6NQ7_tDTs_28,479,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10786_bW6NQ7_tDTs_28.csv,15.966666666666667
1425,train,diff,id11158_JXk3o_ppHqo_9,618,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id11158_JXk3o_ppHqo_9.csv,20.6
1426,train,diff,id10283_vv4mvANXHcs_2,530,/Users/shrutiagarwal/Dropbox/courses/CS282A/projects/train/diff/real/id10283_vv4mvANXHcs_2.csv,17.666666666666668
